Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Volkswagen,Touareg,2015,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2015,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Mark X,2015,,2500 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2021,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Aqua,2015,,1500 - VVT-i cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2023,,2700cc cc,Petrol,Automatic,5,4WD,,,,,,
Toyota,Rav4,2015,,2400 - VVTI cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2022,,2700cc cc,Petrol,Automatic,5,4WD,,,,,,
Nissan,Teana,2015,,2500cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Mark X,2014,,2500 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2016,,2700cc cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Fielder,2016,,1500 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Cayenne,2016,,3600cc cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2015,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2016,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2015,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2016,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2015,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X3,2015,,2000 cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2023,,2700cc cc,Petrol,Automatic,5,4WD,,,,,,
Toyota,Land Cruiser Prado,2016,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser Prado,2016,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Porsche,Cayenne,2018,,3600cc cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Cayenne,2016,,3600cc cc,Petrol,Automatic,4.5,,,,,,,
Audi,Q7,2016,,3000cc cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Cayenne,2018,,3600cc cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X6,2016,,4000cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Cayenne,2016,,3600cc cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Cayenne,2016,,3600cc cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2016,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X6,2016,,4400cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Macan,2016,,3000cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2023,,2800cc cc,Petrol,Automatic,4.5,4WD,,,,,,
Bently,Flying Super,2016,,4000cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Jaguar,F Pace,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Cayenne,2016,,3000cc cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2016,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Jaguar,F Pace,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Note,2016,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,S550,2016,,4700cc cc,Petrol,Automatic,4.5,,,,,,,
Bently,Flying Super,2015,,4000cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2019,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Raize,2020,,1000cc VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,E200,2018,,2000cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fielder,2016,,1500 - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Audi,Q7,2016,,3000cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Golf,2016,,1400cc  - TSI cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  cc,Petrol,Automatic,4.5,,,,,,,
Audi,Q7,2016,,3000cc cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Passat,2016,,1400cc TSI cc,Petrol,Automatic,4.5,,,,,,,
Ranger,Rover Vogue,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,4WD,,,,,,
Volkswagen,Golf,2016,,1200cc  - TSI cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Lx,2016,,5600cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Juke,2016,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Passo,2016,,1000 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Probox,2016,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Succeed,2016,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  - Hybrid cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Probox,2016,,1300 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Voxy,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Juke,2015,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Audi,Q7,2016,,3000cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  - Hybrid cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Bmw,X6,2016,,3000cc  cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2016,,4700cc cc,Petrol,Automatic,4.5,4WD,,,,,,
Volkswagen,Tiguan,2016,,1400cc TSI cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,S550,2016,,4700cc cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Patrol,2022,,5600cc - V8 cc,Petrol,Automatic,5,4WD,,,,,,
Land,Rover Discovery,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vitz,2017,,1500 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Porte,2017,,1500 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Porsche,Cayenne,2016,,3600cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Audi,Q7,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,S550,2016,,4700cc cc,Petrol,Automatic,4.5,,,,,,,
Land,Rover Discovery,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Subaru,Xv,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Subaru,Xv,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2017,,4700cc cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Rx,2016,,3500cc cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Rx200T,2016,,2000cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2023,,3500 - V6 cc,Petrol,Automatic,5,4WD,,,,,,
Toyota,Land Cruiser Prado,2017,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser Prado,2016,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser Prado,2016,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser Prado,2017,,2700cc  - VVT-I cc,Petrol,Automatic,4.5,4WD,,,,,,
Volvo,Xc90,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2017,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser,2017,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Rx,2016,,3500cc cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2017,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser,2017,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Porsche,Cayenne,2018,,3600cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2017,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Subaru,Forester,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Subaru,Forester,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Alfa,Romeo,2016,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2022,,2700cc cc,Petrol,Automatic,5,4WD,,,,,,
Toyota,Land Cruiser,2017,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser,2016,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser,2016,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Audi,Q7,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Alphard,2016,,2400 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Esquire,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Esquire,2016,,2000 cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Toyota,Esquire,2016,,2000 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2021,,3300 - V6 cc,Petrol,Automatic,5,,,,,,,
Toyota,Premio,2016,,1800cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Bently,Flying Super,2016,,4000cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,S550,2016,,4700cc cc,Petrol,Automatic,4.5,,,,,,,
Bently,Flying Super,2016,,6000 -V6 cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,S550,2016,,4700cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2022,,3500 - V6 cc,Petrol,Automatic,5,,,,,,,
Toyota,Land Cruiser,2022,,3500 - V6 cc,Petrol,Automatic,5,,,,,,,
Mercedes,S400,2016,,3500cc cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Audi,Q7,2016,,3000cc  - TFSI cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X6,2016,,3000cc  cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X6,2016,,3000cc cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Nx,2016,,2500cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,Gla,2016,,2000cc cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,Glc,2016,,2000cc cc,Petrol,Automatic,4.5,,,,,,,
Ford,Ranger,2016,,2000 - Turbo cc,Diesel,Automatic,5,,,,,,,
Toyota,Auris,2016,,1500cc - VVTi cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Lx,2016,,5600cc - V8 cc,Petrol,Automatic,4.5,,,,,,,
Peugot,Nan,2015,,1200 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Rav4,2016,,2400 - VVTI cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Axio,2015,,1500 - VVT-i cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Axio,2015,,1500 - VVT-i cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Axio,2015,,1500 - VVT-i cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Aqua,2015,,1500 - VVT-i cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Toyota,Axio,2015,,1500 - VVT-i cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Suzuki,Swift,2015,,1200 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Auris,2015,,1500cc - VVTi cc,Petrol,Automatic,4.5,,,,,,,
Subaru,Wrx,2014,,2000 - STI cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X5,2014,,3000 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Ford,Raptor,2019,,2000 cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Townace,2015,,1500 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Suzuki,Swift,2015,,1200 cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Juke,2014,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Advan,2014,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fielder,2015,,1500 - VVT-I cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Toyota,Fielder,2015,,1500 - VVT-I cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Toyota,Rav4,2015,,2400 - VVTI cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Bluebird,2015,,1800 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fj Cruiser,2014,,4000 -V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Mark X,2014,,2400 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2022,,3500 - V6 cc,Petrol,Automatic,5,,,,,,,
Toyota,Land Cruiser,2022,,3500 - V6 cc,Petrol,Automatic,5,,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Range,Rover Vogue,2016,,3000 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Porsche,Cayenne,2018,,3000cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Mazda,Cx,2016,,200cc   cc,Petrol,Automatic,4.5,,,,,,,
Land,Rover Discovery,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Ranger,Rover Vogue,2018,,3000cc  - V6 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Rx,2016,,3500cc cc,Petrol Hybrid,Automatic,4.5,,,,,,,
Volks,Wagen Beetle,2014,,1200 cc,Petrol,Automatic,4.5,,,,,,,
Ranger,Rover Vogue,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,4WD,,,,,,
Ranger,Rover E Voque,2016,,2000cc cc,Petrol,Automatic,4.5,4WD,,,,,,
Land,Rover Discovery,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fielder,2016,,1800 - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Ch R,2016,,1200cc - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X5,2014,,3000 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Touareg,2016,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Bently,Continental,2014,,4000 -V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Noah,2016,,2000 - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Passo,2016,,1000 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vitz,2016,,1000 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2019,,4600-V8 cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Rx,2016,,3500cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Voxy,2016,,3500 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Hilux,2014,,2500 cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Axio,2014,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2016,,2700CC - VVTI cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser Prado,2016,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser Prado,2016,,2700CC - VVTI cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser Prado,2016,,2700CC - VVTI cc,Petrol,Automatic,4.5,4WD,,,,,,
Wish,Nan,2016,,1800 - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Wish,Nan,2016,,1800 - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Audi,Q3,2017,,1400cc  - TFSI cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Tiguan,2016,,1400cc - TSI cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Tiguan,2016,,1400cc - TSI cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Note,2017,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Mazda,Axela,2017,,1500cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Spade,,,1500 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fj Cruiser,2014,,4000 -V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2017,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fj Cruiser,2014,,4000 -V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2017,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fj Cruiser,2014,,4000 -V6 cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X5,2014,,3000 - V6 cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Harrier,2017,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Mazda,Cx8,2018,,2200 cc,Diesel,Automatic,4.5,,,,,,,
Mazda,Cx,2017,,2200cc   cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2015,,2800 cc,Diesel,Automatic,5,,,,,,,
Toyota,Vitz,2016,,1500 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2017,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Auris,2016,,1300cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2017,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2016,,4700 - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Lx,2016,,5700cc - V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Rx200T,2016,,2000cc cc,Petrol,Automatic,4.5,,,,,,,
Bmw,X6,2017,,3000cc V6 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Lx,2016,,5700 cc,Petrol,Automatic,4.5,4WD,,,,,,
Bmw,X6,2016,,3000cc V6 cc,Petrol,Automatic,4.5,4WD,,,,,,
Mercedes,S560,2017,,3000cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2023,,2700cc cc,Petrol,Automatic,5,4WD,,,,,,
Toyota,Land Cruiser Prado,2022,,2800cc cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Hilux,2017,,2400cc  cc,Diesel,Automatic,4.5,,,,,,,
Bmw,X6,2017,,3000cc V6 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Premio,2018,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vitz,2016,,1300cc cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Lx,2016,,5700 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Harrier,2016,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Raize,2019,,1000cc VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Honda,Crv,2019,,2000cc  cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fj Cruiser,2013,,4000 -V6 cc,Petrol,Automatic,4.5,,,,,,,
Subaru,Forester,2014,,2000 - XT cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Premio,2013,,1800 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Passat,2016,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vitz,2014,,1000 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vellfire,2016,,3500 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Fielder,2016,,1500cc - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vellfire,2016,,3500 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vitz,2016,,1300cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vellfire,2016,,3500 - V6 cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Advan,2014,,,Petrol,Automatic,4.5,,,,,,,
Toyota,Premio,2017,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,S550,2016,,4700cc cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Latio,2014,,1200 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Premio,2016,,1500cc - VVT-I cc,,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2021,,3300-V6 cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Axio,2014,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Axio,2014,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Subaru,Xv,2017,,,Petrol,Automatic,4.5,,,,,,,
Mercedes,Gle,2020,,3000cc cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Axio,2014,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Rav,2017,,2200cc - VVT-I  cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Juke,2014,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Passo,2016,,1000 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,Glc,2016,,2000cc cc,Petrol,Automatic,4.5,4WD,,,,,,
Range,Rover Vogue,2013,,3000 - V6 cc,Diesel,Automatic,4.5,,,,,,,
Mazda,Cx,2017,,2200cc   cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Passo,2016,,1000 - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Mazda,Axela,2017,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Note,2017,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2016,,4700-V8 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2017,,4700-V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Mazda,Demio,2017,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2016,,4700-V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Mitsubishi,Pajero,2015,,3200cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2016,,4700-v8   cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Note,2017,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Lx,2017,,5700 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Hilux,2018,,2400cc  cc,Diesel,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser,2017,,4700-V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser,2017,,4700-V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Toyota,Land Cruiser,2017,,4700-V8 cc,Petrol,Automatic,4.5,4WD,,,,,,
Volkswagen,Touareg,2016,,3600cc - V6 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,F J Cruiser,2013,,4000 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Harrier,2016,,2000cc  - Valvematic cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vitz,2013,,1300 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2019,,2700cc - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Rx200T,2017,,2000 cc,Petrol,Automatic,4.5,AWD,,,,,,
Lexus,Rx200T,2016,,2000 cc,Petrol,Automatic,4.5,AWD,,,,,,
Lexus,Lx,2017,,5700 cc,Petrol,Automatic,4.5,4WD,,,,,,
Lexus,Nx200T,2017,,2000 cc,Petrol,Automatic,4.5,AWD,,,,,,
Mazda,Demio,2017,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,S400,2014,,3500 cc,Petrol,Automatic,4.5,,,,,,,
Daihatsu,Mira,2017,,650cc cc,Petrol,Automatic,4.5,FWD,,,,,,
Toyota,Land Cruiser,2016,,4600-V8 cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Nv,2016,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Vitz,2013,,1300 cc,Petrol,Automatic,4.5,,,,,,,
Volkswagen,Golf,2017,,1400cc  - TSI cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Note,2017,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Lexus,Lx,2016,,5600 cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2016,,4700cc  - V8 cc,,Automatic,4.5,4WD,,,,,,
Nissan,Note,2017,,1200cc cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,C200,2017,,2000cc cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2018,,2700cc  - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser,2023,,4700cc  - V6 cc,Diesel,Automatic,5,4WD,,,,,,
Toyota,Land Cruiser Prado,2017,,2700cc  - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Hilux,2017,,2700cc  - VVT-I cc,Diesel,Automatic,4.5,,,,,,,
Subaru,Forester,2019,,,Petrol,Automatic,4.5,,,,,,,
Nissan,Note,2017,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Ranger,Rover Vogue,2016,,3000cc  - V6 cc,Petrol,Automatic,4.5,4WD,,,,,,
Mercedes,Glc,2017,,2000cc cc,Petrol,Automatic,4.5,,,,,,,
Nissan,Cube,2013,,1500 cc,Petrol,Automatic,4.5,,,,,,,
Mercedes,Gle,2017,,3500cc cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2017,,2700cc  - VVT-I cc,Petrol,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2018,,2700cc  - VVT-I cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Land Cruiser Prado,2018,,2700cc  - VVT-I cc,Diesel,Automatic,4.5,,,,,,,
Toyota,Vellfire,2017,,2400 cc,Petrol,Automatic,4.5,,,,,,,
